,Location,Year,Fuel_Type,Transmission,Owner_Type,Seats,Price,km_per_unit_fuel,engine_num,power_num,new_price_num,Brand,Model,price_log,kilometers_driven_log
598,Delhi,2016,Diesel,Automatic,First,5.0,44.0,16.36,2179.0,187.7,69.675,jaguar,xf,3.784189633918261,9.210340371976184
599,Coimbatore,2019,Diesel,Automatic,First,7.0,24.82,11.36,2755.0,171.5,28.05,toyota,innova,3.211649779776461,10.613344346659021
600,Mumbai,2015,Diesel,Automatic,First,5.0,11.69,19.3,1968.0,141.0,25.83,skoda,octavia,2.458733775483977,10.819778284410283
601,Bangalore,2018,Petrol,Automatic,First,5.0,20.0,14.28,1798.0,138.03,21.085,toyota,corolla,2.995732273553991,7.193685818395112
602,Pune,2010,Petrol,Manual,First,8.0,1.45,19.7,796.0,35.0,4.36,maruti,omni,0.371563556432483,11.002099841204238
603,Mumbai,2018,Diesel,Automatic,First,5.0,48.5,17.9,2143.0,170.0,59.77,mercedes-benz,glc,3.8815637979434374,9.21064032698518
604,Mumbai,2016,Diesel,Automatic,First,5.0,9.45,21.5,1498.0,108.5,15.86,volkswagen,vento,2.2460147415056513,10.126631103850338
605,Ahmedabad,2015,Diesel,Manual,First,7.0,12.5,16.0,2179.0,140.0,18.865,mahindra,xuv500,2.5257286443082556,11.198214720130528
606,Hyderabad,2014,Diesel,Manual,First,5.0,6.9,20.45,1461.0,83.8,16.65,nissan,terrano,1.9315214116032138,11.00146630723063
607,Jaipur,2012,Diesel,Manual,Second,5.0,5.8,22.32,1582.0,126.32,14.254999999999999,hyundai,verna,1.7578579175523736,11.184421397998193
608,Coimbatore,2016,Diesel,Automatic,First,5.0,44.56,14.69,2993.0,258.0,67.87,bmw,5,3.7968365956190286,9.950705052145238
609,Bangalore,2015,Diesel,Manual,Second,7.0,8.5,15.4,2179.0,120.0,11.67,mahindra,scorpio,2.1400661634962708,10.46310334047155
610,Coimbatore,2017,Diesel,Manual,First,5.0,10.7,23.9,1582.0,126.2,14.254999999999999,hyundai,verna,2.3702437414678603,10.546814038112117
611,Pune,2009,Diesel,Automatic,Second,7.0,12.0,12.07,2967.0,241.4,101.96000000000001,audi,q7,2.4849066497880004,11.451050061252142
612,Coimbatore,2010,Petrol,Manual,First,5.0,2.44,14.7,1150.0,76.0,8.6,chevrolet,aveo,0.8919980393051105,11.070319080181381
613,Kolkata,2000,Diesel,Manual,First,7.0,1.95,13.6,2523.0,63.0,11.01,mahindra,bolero,0.6678293725756554,11.728036844587175
614,Mumbai,2014,Petrol,Manual,First,5.0,4.35,19.1,1197.0,82.0,8.23,hyundai,xcent,1.4701758451005926,8.909235279192261
615,Hyderabad,2017,Diesel,Manual,First,8.0,17.5,13.68,2393.0,147.8,19.43,toyota,innova,2.8622008809294686,10.858998997563564
616,Hyderabad,2015,Petrol,Manual,First,5.0,2.9,21.1,814.0,55.2,4.26,hyundai,eon,1.0647107369924282,11.138435631161384
617,Delhi,2013,Diesel,Manual,First,5.0,2.9,22.07,1199.0,73.9,10.15,volkswagen,polo,1.0647107369924282,11.06663836234181
618,Pune,2016,Diesel,Manual,First,5.0,8.9,24.3,1248.0,88.5,10.65,maruti,vitara,2.186051276738094,9.978502256341574
619,Mumbai,2013,Diesel,Automatic,First,5.0,16.75,18.88,1995.0,184.0,54.43,bmw,3,2.8183982582710754,10.532096211958502
620,Coimbatore,2016,Petrol,Manual,First,5.0,3.95,21.1,814.0,55.2,4.13,hyundai,eon,1.3737155789130306,9.552297538827965
621,Mumbai,2009,Petrol,Manual,First,5.0,2.1,17.0,1497.0,118.0,13.58,honda,city,0.7419373447293773,11.156250521031495
622,Kochi,2011,Petrol,Manual,Second,5.0,4.29,12.8,2354.0,177.6,35.879999999999995,honda,accord,1.4562867329399256,10.902574121818684
623,Hyderabad,2009,Diesel,Manual,First,8.0,3.85,14.0,2498.0,112.0,11.67,mahindra,xylo,1.3480731482996928,11.41601801020116
624,Chennai,2009,Diesel,Automatic,Second,5.0,9.0,13.2,1995.0,170.0,54.43,bmw,3,2.1972245773362196,11.827736204810263
625,Pune,2013,Petrol,Manual,Second,5.0,4.5,16.8,1497.0,116.3,13.58,honda,city,1.5040773967762742,11.751942365440728
626,Kochi,2016,Diesel,Manual,First,7.0,12.46,16.0,2179.0,140.0,18.865,mahindra,xuv500,2.522523513359307,10.856765736460563
627,Delhi,2014,Diesel,Manual,First,5.0,4.65,21.27,1396.0,88.76,10.25,hyundai,i20,1.536867219599265,11.11850414907434
628,Hyderabad,2014,Diesel,Manual,First,7.0,20.5,13.0,2982.0,168.5,37.17,toyota,fortuner,3.0204248861443626,11.588264821516043
629,Chennai,2006,Diesel,Manual,First,8.0,2.9,13.6,2523.0,63.0,11.01,mahindra,bolero,1.0647107369924282,11.319983713014098
630,Chennai,2007,Petrol,Manual,First,5.0,1.45,15.9,1298.0,85.0,7.88,maruti,esteem,0.371563556432483,10.323545662947193
631,Chennai,2002,Petrol,Manual,Third,5.0,0.65,0.0,1086.0,62.1,4.55,hyundai,santro,-0.4307829160924542,11.156250521031495
632,Mumbai,2016,Diesel,Automatic,First,5.0,29.5,20.7,1496.0,113.98,42.12,mini,cooper,3.3843902633457743,9.305650551780507
633,Hyderabad,2015,Diesel,Automatic,First,5.0,25.0,15.73,1968.0,174.33,44.8,audi,q3,3.2188758248682006,11.018629143155449
634,Delhi,2013,Petrol,Manual,Second,5.0,3.5,17.0,1197.0,80.0,10.25,hyundai,i20,1.252762968495368,10.788370173250604
635,Jaipur,2017,Diesel,Manual,First,7.0,11.25,14.1,2179.0,154.0,16.95,tata,safari,2.4203681286504293,10.51867319162636
636,Kochi,2017,Diesel,Manual,First,7.0,10.79,21.9,1498.0,98.6,15.45,honda,br-v,2.378619779270043,10.38124231399123
637,Kolkata,2013,Diesel,Manual,First,5.0,5.9,19.33,1968.0,138.03,33.36,volkswagen,jetta,1.7749523509116738,10.968198289528557
638,Jaipur,2017,Petrol,Manual,First,5.0,5.12,19.1,1197.0,81.86,8.23,hyundai,xcent,1.6331544390514163,10.252734980646064
639,Mumbai,2017,Petrol,Manual,First,5.0,5.7,20.89,1197.0,81.8,7.87,maruti,ignis,1.7404661748405046,8.85366542803745
640,Coimbatore,2016,Diesel,Automatic,First,5.0,35.84,18.12,1995.0,190.0,67.87,bmw,5,3.57906458810673,9.886239659126575
641,Hyderabad,2007,Petrol,Manual,First,5.0,1.25,13.8,1299.0,70.0,7.88,ford,ikon,0.22314355131420976,11.429543856031177
642,Kolkata,2013,Petrol,Manual,First,5.0,2.65,20.36,1197.0,78.9,10.25,hyundai,i10,0.9745596399981308,10.126631103850338
643,Coimbatore,2016,Diesel,Manual,First,5.0,9.19,22.32,1582.0,126.3,14.254999999999999,hyundai,verna,2.2181159363675955,10.542231344216686
644,Bangalore,2014,Diesel,Automatic,First,5.0,23.5,16.07,1995.0,181.0,54.43,bmw,3,3.1570004211501135,11.146632991936537
645,Delhi,2011,Petrol,Automatic,First,5.0,12.5,12.3,1796.0,185.0,86.97,mercedes-benz,e-class,2.5257286443082556,11.018629143155449
646,Kolkata,2010,Petrol,Manual,Second,5.0,1.5,18.6,1199.0,79.4,10.25,chevrolet,beat,0.4054651081081644,10.46310334047155
647,Jaipur,2004,Petrol,Manual,First,5.0,0.8,0.0,1086.0,62.1,4.55,hyundai,santro,-0.2231435513142097,12.206072645530174
648,Jaipur,2009,Diesel,Manual,Second,5.0,0.75,13.5,1405.0,69.5,7.650000000000001,tata,indica,-0.2876820724517809,11.314474526246391
649,Delhi,2012,Diesel,Manual,First,7.0,8.1,15.1,2179.0,140.0,18.865,mahindra,xuv500,2.0918640616783932,11.190651947748828
650,Jaipur,2017,Diesel,Manual,First,5.0,9.75,28.09,1248.0,88.5,11.11,maruti,ciaz,2.277267285009756,10.501801939324901
651,Coimbatore,2017,Diesel,Automatic,First,5.0,37.93,19.71,2143.0,201.15,49.49,mercedes-benz,new,3.6357423557008075,10.148744784095449
652,Chennai,2005,Petrol,Automatic,Third,5.0,1.96,16.4,1497.0,78.0,13.58,honda,city,0.6729444732424258,11.512925464970229
653,Jaipur,2015,Diesel,Automatic,First,7.0,20.5,11.5,2982.0,169.0,37.17,toyota,fortuner,3.0204248861443626,11.451050061252142
654,Bangalore,2011,Petrol,Manual,First,5.0,2.75,24.07,998.0,67.1,4.7,maruti,alto,1.0116009116784799,11.072200987216926
655,Mumbai,2017,Petrol,Automatic,First,5.0,75.0,9.43,1999.0,237.4,58.28666666666666,jaguar,xj,4.31748811353631,9.259225769705994
656,Chennai,2009,Diesel,Manual,First,5.0,2.8,21.9,1396.0,90.0,10.25,hyundai,i20,1.0296194171811581,10.757902880692196
657,Mumbai,2017,Petrol,Automatic,First,7.0,9.25,16.0,1497.0,117.3,15.02,honda,brv,2.224623551524334,9.798127036878302
658,Chennai,2007,Petrol,Manual,First,5.0,3.0,13.4,1794.0,125.0,21.085,toyota,corolla,1.0986122886681098,11.396391648714276
659,Coimbatore,2014,Diesel,Automatic,First,5.0,23.89,17.68,1968.0,174.33,67.1,audi,a6,3.173459961337718,10.8190580250858
660,Mumbai,2014,Diesel,Manual,First,7.0,12.75,12.99,2494.0,100.6,24.01,toyota,innova,2.545531271604435,10.46310334047155
661,Jaipur,2014,Diesel,Manual,First,5.0,4.15,24.0,1120.0,70.0,7.45,hyundai,grand,1.423108334242607,11.06663836234181
662,Mumbai,2013,Petrol,Automatic,First,5.0,4.65,14.8,1598.0,105.0,13.23,volkswagen,vento,1.536867219599265,10.491274217438248
663,Delhi,2012,Diesel,Manual,First,7.0,8.9,12.8,2494.0,102.0,24.01,toyota,innova,2.186051276738094,11.272126978417297
664,Jaipur,2008,Diesel,Manual,Second,5.0,1.5,16.8,1493.0,110.0,14.254999999999999,hyundai,verna,0.4054651081081644,12.043553716032399
665,Pune,2015,Diesel,Manual,Second,5.0,3.27,23.2,1248.0,73.94,7.88,maruti,ritz,1.184789984909162,11.082142548877775
666,Pune,2008,Diesel,Automatic,Second,7.0,18.0,12.07,2967.0,241.4,101.96000000000001,audi,q7,2.8903717578961645,11.69774390196277
667,Pune,2016,Petrol,Manual,First,5.0,6.3,18.6,1197.0,81.83,10.25,hyundai,i20,1.840549633397487,9.95227771670556
668,Coimbatore,2017,Diesel,Manual,First,5.0,11.31,24.3,1248.0,88.5,12.56,maruti,vitara,2.425687290128029,9.80410910855585
669,Pune,2014,Petrol,Manual,First,5.0,6.16,17.4,1497.0,117.3,13.58,honda,city,1.8180767775454285,10.97519102464702
670,Pune,2014,Petrol,Manual,First,5.0,6.0,20.73,1373.0,91.1,11.11,maruti,ciaz,1.791759469228055,10.809727948556782
671,Kochi,2013,Petrol,Automatic,First,5.0,5.43,17.5,1498.0,99.6,11.33,nissan,sunny,1.691939133945844,10.524037158179487
672,Hyderabad,2012,Diesel,Manual,First,5.0,4.65,22.07,1199.0,73.9,10.15,volkswagen,polo,1.536867219599265,11.03488966402723
673,Hyderabad,2015,Diesel,Manual,First,7.0,7.5,20.77,1248.0,88.8,11.27,maruti,ertiga,2.0149030205422647,10.985292722887856
674,Jaipur,2015,Diesel,Manual,First,5.0,6.25,26.59,1248.0,74.0,7.88,maruti,swift,1.8325814637483102,11.002099841204238
675,Bangalore,2007,Diesel,Automatic,First,5.0,9.25,14.84,2143.0,170.0,49.49,mercedes-benz,new,2.224623551524334,10.572265193312061
676,Mumbai,2013,Petrol,Manual,First,5.0,3.15,19.4,1198.0,86.8,6.62,honda,brio,1.1474024528375417,9.741145078057485
677,Hyderabad,2008,Petrol,Manual,First,5.0,2.3,16.0,1086.0,66.7,4.55,hyundai,i10,0.8329091229351039,11.294769455167058
678,Jaipur,2012,Diesel,Manual,First,5.0,5.25,22.32,1582.0,126.32,14.254999999999999,hyundai,verna,1.6582280766035324,11.227906509937931
679,Kochi,2017,Diesel,Manual,First,5.0,7.4,28.09,1248.0,88.5,11.11,maruti,ciaz,2.0014800002101243,10.626606071592057
680,Pune,2006,Petrol,Manual,Second,5.0,1.55,13.8,1299.0,70.0,7.88,ford,ikon,0.4382549309311553,11.495708093019807
681,Pune,2017,Petrol,Manual,Second,5.0,6.0,16.2,1199.0,74.0,10.15,volkswagen,polo,1.791759469228055,10.896739325546411
682,Chennai,2016,Petrol,Manual,First,5.0,5.9,18.7,1199.0,88.7,9.6,honda,jazz,1.7749523509116738,9.762902771722255
683,Bangalore,2013,Diesel,Manual,Second,5.0,4.7,25.8,1498.0,98.6,8.54,honda,amaze,1.547562508716013,10.42821608147111
684,Hyderabad,2015,Diesel,Manual,First,5.0,6.5,22.54,1396.0,88.73,10.25,hyundai,i20,1.8718021769015913,11.363926492282573
685,Hyderabad,2012,Diesel,Manual,First,5.0,3.55,21.1,1248.0,73.9,7.88,maruti,ritz,1.2669476034873244,11.896989869538308
686,Chennai,2014,Petrol,Manual,First,5.0,7.1,16.8,1497.0,116.3,13.58,honda,city,1.9600947840472698,10.915088464214607
687,Hyderabad,2010,Petrol,Manual,First,5.0,6.0,13.14,1798.0,160.0,33.36,skoda,superb,1.791759469228055,10.883560269446571
688,Pune,2017,Diesel,Manual,First,5.0,7.99,24.3,1248.0,88.5,11.12,maruti,vitara,2.0781907597781832,10.545341438708522
689,Bangalore,2009,Petrol,Manual,Second,5.0,4.1,17.0,1197.0,80.0,10.25,hyundai,i20,1.410986973710262,11.06663836234181
690,Hyderabad,2017,Petrol,Automatic,First,5.0,3.95,24.07,998.0,67.1,4.36,maruti,alto,1.3737155789130306,10.128948416805498
691,Kochi,2016,Petrol,Manual,First,5.0,4.38,21.1,814.0,55.2,4.13,hyundai,eon,1.4770487243883548,10.510532034042662
692,Mumbai,2011,Petrol,Manual,First,5.0,2.75,20.36,1197.0,78.9,9.674999999999999,hyundai,i10,1.0116009116784799,10.46310334047155
693,Coimbatore,2016,Petrol,Automatic,First,2.0,55.54,18.1,3498.0,306.0,86.96999999999998,mercedes-benz,slk-class,4.017103481878653,10.031528902417012
694,Hyderabad,2014,Diesel,Automatic,First,5.0,29.0,18.53,1968.0,187.74,67.1,audi,a6,3.367295829986474,10.778956289890028
695,Bangalore,2013,Diesel,Manual,First,5.0,6.6,22.77,1498.0,98.59,11.685,ford,ecosport,1.8870696490323797,11.036243585771075
696,Kolkata,2012,Diesel,Automatic,First,5.0,6.99,14.3,1968.0,140.0,53.14000000000001,volkswagen,passat,1.944480556245719,10.578292538848208
697,Bangalore,2017,Diesel,Manual,First,7.0,18.75,13.68,2393.0,147.8,26.45,toyota,innova,2.9311937524164198,11.079030017666526
698,Jaipur,2010,Diesel,Manual,Third,5.0,1.28,20.0,1399.0,68.0,7.65,ford,figo,0.2468600779315258,11.512945464770231
699,Pune,2006,Petrol,Manual,Third,5.0,1.2,14.49,1399.0,92.7,10.25,chevrolet,aveo,0.1823215567939546,11.26446410567173
700,Coimbatore,2013,Petrol,Manual,First,5.0,4.31,18.5,1197.0,85.8,7.88,maruti,ritz,1.4609379041156563,10.963307036485082
701,Chennai,2011,Diesel,Automatic,First,5.0,16.5,12.39,2179.0,147.51,120.0,land,rover,2.803360380906535,11.59910316121128
702,Coimbatore,2017,Petrol,Manual,First,5.0,5.64,18.9,1197.0,82.0,7.45,hyundai,grand,1.7298840655099674,11.218755726382893
703,Coimbatore,2017,Diesel,Automatic,First,7.0,31.12,10.91,3198.0,197.2,35.29,ford,endeavour,3.4378506993101907,10.829411733378521
704,Kochi,2013,Diesel,Automatic,First,5.0,25.46,12.8,1968.0,167.6,44.79999999999999,audi,q5,3.2371085931292605,9.50688307286016
705,Kochi,2017,Petrol,Manual,First,5.0,7.88,17.01,1591.0,121.3,14.254999999999999,hyundai,verna,2.064327903869788,10.537097020379877
706,Chennai,2017,Diesel,Automatic,First,5.0,36.0,13.0,2143.0,204.0,86.97,mercedes-benz,e-class,3.58351893845611,10.4341158035983
707,Pune,2014,Diesel,Automatic,First,5.0,30.0,0.0,2987.0,165.0,37.17,mercedes-benz,m-class,3.4011973816621555,11.695247021764184
708,Pune,2008,Petrol,Manual,Second,5.0,2.85,17.5,1298.0,85.8,7.88,maruti,swift,1.0473189942805592,11.06663836234181
709,Delhi,2011,Petrol,Manual,First,5.0,3.5,13.0,1343.0,90.0,13.58,honda,city,1.252762968495368,11.512925464970229
710,Jaipur,2014,Diesel,Manual,First,5.0,7.5,20.46,1461.0,83.8,15.05,renault,duster,2.0149030205422647,11.225243392518447
711,Hyderabad,2012,Diesel,Automatic,First,5.0,19.0,14.84,2143.0,170.0,49.49,mercedes-benz,new,2.9444389791664403,11.362102575235644
712,Hyderabad,2015,Diesel,Automatic,First,5.0,54.0,15.97,2993.0,258.0,98.48666666666668,bmw,x5,3.9889840465642745,11.141861783579396
713,Kochi,2015,Petrol,Manual,First,5.0,4.7,19.1,1197.0,82.0,8.23,hyundai,xcent,1.547562508716013,10.63875987814672
714,Hyderabad,2017,Petrol,Automatic,First,5.0,8.5,22.0,1197.0,81.8,10.34,maruti,dzire,2.1400661634962708,9.472704636443673
715,Kolkata,2013,Diesel,Automatic,First,4.0,17.0,16.07,1995.0,181.0,54.43,bmw,3,2.833213344056216,10.571265641745532
716,Kochi,2017,Petrol,Manual,First,5.0,3.51,22.74,796.0,47.3,4.36,maruti,alto,1.2556160374777743,10.901358271402707
717,Bangalore,2013,Diesel,Automatic,Second,5.0,19.5,17.11,1968.0,174.33,53.14,audi,a4,2.970414465569701,10.735940049494326
718,Pune,2012,Petrol,Automatic,Second,4.0,17.0,13.6,1598.0,181.0,42.12,mini,cooper,2.833213344056216,10.51867319162636
719,Coimbatore,2015,Diesel,Automatic,Second,7.0,43.35,12.07,2967.0,241.4,101.96000000000001,audi,q7,3.769306703226551,10.757541113134543
720,Bangalore,2012,Diesel,Manual,First,5.0,2.65,25.44,936.0,57.6,5.510000000000001,chevrolet,beat,0.9745596399981308,10.613983371430686
721,Kochi,2015,Petrol,Manual,First,5.0,3.52,20.51,998.0,67.04,5.51,maruti,wagon,1.2584609896100056,10.688028161525285
722,Kolkata,2016,Diesel,Manual,First,5.0,6.25,19.01,1461.0,108.5,16.65,nissan,terrano,1.8325814637483102,10.87804719253426
723,Ahmedabad,2015,Diesel,Automatic,First,5.0,24.75,18.88,1995.0,184.0,54.43,bmw,3,3.2088254890146994,11.512925464970229
724,Mumbai,2015,Petrol,Manual,First,5.0,5.25,20.85,1197.0,83.14,7.88,maruti,swift,1.6582280766035324,9.852194258148577
725,Jaipur,2016,Diesel,Manual,First,5.0,11.0,17.72,1968.0,108.5,23.78833333333333,skoda,yeti,2.3978952727983707,11.33857207782545
726,Kochi,2018,Petrol,Automatic,First,5.0,9.1,15.63,1499.0,110.4,11.685,ford,ecosport,2.2082744135228043,10.535556883587484
727,Chennai,2010,Petrol,Manual,First,5.0,3.25,18.5,1197.0,80.0,10.25,hyundai,i20,1.1786549963416462,11.123048232203717
728,Pune,2017,Diesel,Manual,First,5.0,8.5,15.0,1248.0,88.5,10.463333333333333,maruti,s,2.1400661634962708,10.373491181781864
729,Pune,2010,Petrol,Manual,First,5.0,3.1,16.2,1599.0,103.2,14.254999999999999,hyundai,verna,1.1314021114911006,10.839580911706463
730,Kochi,2015,Diesel,Automatic,First,5.0,19.86,18.88,1995.0,184.0,54.43,bmw,3,2.9887076586170265,10.974899921277583
731,Kolkata,2017,Diesel,Manual,First,5.0,4.9,24.0,1186.0,73.97,7.46,hyundai,grand,1.589235205116581,9.546812608597396
732,Delhi,2014,Petrol,Manual,Second,5.0,5.7,17.4,1497.0,117.3,11.85,honda,city,1.7404661748405046,10.929851676996613
733,Chennai,2006,Petrol,Manual,Third,5.0,1.75,16.1,1248.0,74.0,7.88,maruti,swift,0.5596157879354227,11.49067985602291
734,Kolkata,2012,Diesel,Manual,First,5.0,2.9,25.2,1248.0,74.0,7.88,maruti,swift,1.0647107369924282,10.8636229061867
735,Coimbatore,2018,Diesel,Manual,First,5.0,7.83,27.39,1248.0,74.0,8.8,maruti,baleno,2.057962510002712,10.143802822358657
736,Kochi,2015,Diesel,Manual,First,7.0,8.15,14.0,2179.0,138.1,16.95,tata,safari,2.0980179272527715,10.611794244853895
737,Bangalore,2008,Petrol,Manual,Second,5.0,2.0,13.2,1495.0,94.0,12.83,hyundai,accent,0.6931471805599453,11.184421397998193
738,Hyderabad,2016,Diesel,Manual,First,5.0,6.25,25.2,1248.0,74.0,7.88,maruti,swift,1.8325814637483102,10.908356766182873
739,Bangalore,2007,Diesel,Manual,Second,5.0,3.4,17.8,1248.0,74.0,7.88,maruti,swift,1.2237754316221157,11.002099841204238
740,Coimbatore,2016,Petrol,Automatic,First,4.0,3.19,21.9,624.0,37.48,5.87,tata,nano,1.1600209167967532,10.12426831466115
741,Ahmedabad,2017,Diesel,Manual,First,7.0,7.75,25.47,1248.0,88.5,10.41,maruti,ertiga,2.0476928433652555,11.065684782829349
742,Delhi,2014,Petrol,Automatic,Second,5.0,3.2,23.1,998.0,67.04,5.57,maruti,celerio,1.1631508098056809,10.46919900978639
743,Delhi,2015,Diesel,Manual,First,5.0,4.9,25.2,1248.0,74.0,7.88,maruti,swift,1.589235205116581,11.05089000537367
744,Kochi,2012,Petrol,Manual,First,5.0,3.8,15.04,1598.0,103.6,13.23,volkswagen,vento,1.33500106673234,11.706656683315746
745,Chennai,2009,Diesel,Automatic,First,5.0,4.0,15.5,1896.0,105.0,25.83,volkswagen,jetta,1.3862943611198906,11.522578721998366
746,Hyderabad,2014,Diesel,Automatic,Second,5.0,23.5,20.7,1496.0,113.98,42.48,mini,cooper,3.1570004211501135,11.002099841204238
747,Chennai,2008,Diesel,Manual,First,5.0,1.15,17.2,1396.0,53.5,7.650000000000001,tata,indica,0.13976194237515863,11.259966828576832
748,Hyderabad,2007,Petrol,Manual,First,5.0,2.2,17.0,1086.0,62.1,4.55,hyundai,santro,0.7884573603642703,11.174609529780854
749,Mumbai,2008,Diesel,Automatic,Second,5.0,26.5,0.0,2179.0,187.7,120.0,land,rover,3.2771447329921766,10.915106645867503
750,Bangalore,2015,Petrol,Automatic,First,5.0,10.65,18.0,1497.0,117.3,16.04,honda,city,2.365559892155434,9.849823027950436
751,Coimbatore,2016,Diesel,Automatic,First,5.0,35.68,16.36,2179.0,187.7,69.675,jaguar,xf,3.5745903077118086,10.776390501067295
752,Kochi,2017,Diesel,Automatic,First,5.0,31.94,15.0,2143.0,204.0,86.97,mercedes-benz,e-class,3.4638591427868666,10.677477120940175
753,Chennai,2011,Diesel,Manual,Third,5.0,4.2,18.3,1991.0,147.9,41.32666666666666,chevrolet,cruze,1.4350845252893227,11.198214720130528
754,Ahmedabad,2015,Diesel,Manual,First,7.0,9.9,15.1,2179.0,140.0,18.865,mahindra,xuv500,2.2925347571405443,11.18451861549464
755,Kochi,2014,Petrol,Automatic,First,5.0,15.46,11.74,1796.0,186.0,49.49,mercedes-benz,new,2.738256043159276,10.946904205736288
756,Kochi,2018,Petrol,Manual,First,5.0,8.46,18.2,1199.0,88.7,9.1,honda,jazz,2.135349173618132,9.90468683311161
757,Kolkata,2013,Petrol,Manual,First,5.0,3.25,16.78,1496.0,88.73,8.525,toyota,etios,1.1786549963416462,10.64787427603904
758,Hyderabad,2012,Petrol,Manual,First,5.0,2.6,19.7,796.0,46.3,4.36,maruti,alto,0.9555114450274363,11.11463952485509
759,Coimbatore,2016,Petrol,Manual,First,5.0,5.2,20.4,1197.0,81.8,7.88,maruti,swift,1.6486586255873816,10.540223099170111
760,Pune,2009,Petrol,Manual,Third,5.0,1.8,19.0,998.0,66.1,5.510000000000001,maruti,a-star,0.5877866649021191,11.350406535472453
761,Chennai,2011,Petrol,Manual,First,4.0,1.6,25.4,624.0,37.48,5.87,tata,nano,0.47000362924573563,10.46310334047155
762,Kolkata,2015,Diesel,Manual,First,5.0,2.5,25.5,1498.0,99.0,7.65,ford,figo,0.9162907318741551,11.184907390995573
763,Jaipur,2011,Petrol,Manual,First,5.0,2.5,16.0,1368.0,90.0,9.075,fiat,linea,0.9162907318741551,10.789319076925574
764,Coimbatore,2017,Petrol,Manual,First,5.0,6.7,18.16,1196.0,86.8,7.65,ford,figo,1.9021075263969205,10.270003910505718
765,Hyderabad,2005,Petrol,Manual,First,5.0,1.2,15.4,1590.0,94.0,8.8,maruti,baleno,0.1823215567939546,11.43442323681527
766,Coimbatore,2016,Diesel,Automatic,First,5.0,35.55,18.88,1995.0,184.0,54.43,bmw,3,3.5709401562492498,9.571574905170932
767,Jaipur,2017,Diesel,Manual,First,5.0,7.75,17.9,1998.0,163.7,54.43,chevrolet,cruze,2.0476928433652555,10.841285340694714
768,Chennai,2005,Diesel,Manual,First,8.0,1.94,12.7,2609.0,116.6,13.553333333333333,mahindra,scorpio,0.6626879730752367,10.819778284410283
769,Hyderabad,2016,Diesel,Manual,First,5.0,2.2,25.0,1396.0,69.0,7.650000000000001,tata,indica,0.7884573603642703,11.198214720130528
770,Ahmedabad,2011,Diesel,Automatic,First,4.0,3.8,18.1,1991.0,147.9,41.32666666666666,chevrolet,cruze,1.33500106673234,11.002099841204238
771,Chennai,2016,Diesel,Manual,First,8.0,15.65,12.8,2494.0,102.0,24.01,toyota,innova,2.750470916986162,10.819778284410283
772,Coimbatore,2018,Diesel,Automatic,First,5.0,39.47,19.27,2143.0,167.62,49.49,mercedes-benz,new,3.675540889674756,10.513171599094814
